# Hipparcos bright-star supplement for Gaia DR3 — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2016.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.0222 +1.0109*Hp -0.4422*(B-V) when B-V is present,
# else the fallback G ≈ -0.2005 +0.9990*Hp.
hip,ra_j2016,dec_j2016,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
81338,249.185145,-66.984474,1.0400,-7.2400,-15.5800,1.0790,7.0461
45802,140.087469,-9.610309,16.1600,-14.5700,-30.0400,0.3900,6.9161
49258,150.835029,-17.182491,6.9900,0.2800,-22.7100,0.4750,7.5659
44584,136.247548,-3.987518,20.8400,-79.0200,1.5400,0.4880,7.8937
42262,129.264233,-40.775097,3.3500,-9.6500,9.9600,-0.0330,8.8823
48865,149.500402,-56.171601,0.5600,-11.9300,3.3200,-0.0400,9.0674
38224,117.467558,-40.914514,1.8300,-2.7000,6.6000,-0.0700,7.2104
29863,94.325649,-21.742497,5.8300,-21.1000,5.6000,0.9660,7.8846
116279,353.400545,60.050605,4.4300,-2.2500,-18.1900,0.0810,7.6795
69456,213.303844,-59.372572,4.2100,-23.2700,-17.7400,1.2100,8.4540
42612,130.267410,-2.012703,12.8700,-176.0800,-26.0700,0.6300,8.3162
56000,172.145956,-42.674175,5.2200,-34.6100,6.2700,-0.0280,5.2307
33671,104.930822,-29.708364,21.2600,0.6000,-124.1300,0.5330,7.6514
91921,281.088321,61.938683,2.1000,4.9100,-5.7800,0.4550,7.3422
97660,297.721182,-46.360753,14.0800,6.5100,-34.3600,0.4180,7.4192
40355,123.590241,-16.185734,1.9800,-8.6000,0.6700,0.2260,8.6768
97498,297.253749,44.379210,0.5600,1.1100,1.5000,-0.0490,7.2820
53399,163.832713,-35.497144,3.1700,-3.1500,1.5100,0.0000,8.1702
13670,44.011082,65.807138,5.9500,25.2500,-19.8500,0.0110,7.7610
63945,196.569402,-48.463355,7.8800,-29.7200,-14.6800,-0.1480,4.8491
34144,106.201263,6.655749,1.6500,-1.2500,-2.4200,0.0130,8.7508
88469,270.968523,-24.360738,0.6600,0.6400,-1.7100,0.0310,5.9628
114342,347.361881,54.425152,3.9200,2.4300,10.2900,0.3990,8.8227
100254,304.995176,39.630261,1.5800,-0.3000,-1.4000,0.0960,8.9971
33999,105.813460,22.423371,1.2400,-0.4300,-6.7700,1.2230,8.3977
100287,305.116533,43.854510,0.6200,-5.3600,-2.3700,0.4610,6.6724
100319,305.178553,42.571912,2.4400,5.8100,0.8100,-0.0300,8.7698
32829,102.660790,9.258757,-0.0200,-4.9900,-4.8800,0.1260,8.5188
44271,135.226321,-45.631731,4.7900,-11.8500,1.6700,0.2100,8.2189
46423,141.990945,-68.014532,4.7100,-30.2800,12.7100,0.0980,8.4503
46370,141.823910,-66.573691,2.2900,-13.6300,8.0300,-0.0280,7.9399
55860,171.739316,-44.350384,-0.6700,-12.5000,2.5700,1.3070,8.3909
53544,164.303055,-36.216115,2.3400,-24.4500,-18.1800,1.5470,7.7995
82560,253.132809,-42.991897,4.8400,-9.8500,-23.8200,0.1250,7.0838
53684,164.767599,-34.876115,3.3100,-20.9400,-1.0100,-0.0550,7.9923
43778,133.746512,-47.592385,0.2900,-3.3300,4.8600,0.3340,8.7807
76150,233.306406,-54.777448,10.2600,48.7000,-15.2400,0.8700,8.0382
96940,295.598023,-26.443779,1.1100,3.0500,4.1400,1.3780,7.9551
89679,274.520216,-37.107891,1.3000,0.6400,-4.2500,0.7790,8.5334
80813,247.536744,-34.121613,3.1400,-8.5900,-20.0100,0.4800,8.3421
55301,169.881868,-52.747126,2.2000,-5.3500,0.7500,1.5470,8.2443
88385,270.728850,56.436852,5.3900,0.5500,11.6700,,7.4119
75544,231.501552,-62.395582,1.3500,-0.4100,-6.3000,1.1720,8.4708
98971,301.404179,34.914704,0.0200,-1.2500,-6.8500,0.6630,7.9175
80023,245.019885,-63.940741,3.3000,11.2100,-24.1000,1.2170,7.2277
54665,167.853962,-50.168998,4.7300,-11.8000,12.0900,0.2260,7.9692
98507,300.184649,9.462906,8.8000,-8.2800,-38.6200,0.5050,8.0783
43498,132.896415,-5.969931,5.8000,-27.8700,-10.9300,0.6220,7.8547
91956,281.165185,-41.435729,15.5400,96.3200,-75.4400,0.4310,7.3427
4427,14.177449,60.716723,5.3200,25.6500,-3.8200,-0.0460,2.2160
34614,107.535837,7.329368,6.1300,-1.3400,-10.3600,0.2870,8.8217
68920,211.639649,-39.915008,8.0500,-89.2700,-2.1900,0.5920,8.6363
91276,279.279650,-19.209427,2.6000,-2.9400,-6.5500,1.5850,6.4079
93861,286.728605,-29.953412,0.7500,-12.1200,9.0200,1.7720,8.0842
28213,89.416136,-1.820358,4.1500,-5.8700,-7.2900,0.0720,8.8965
81508,249.724518,-44.157230,1.0300,0.1300,-3.3800,0.1980,7.5468
656,2.020102,53.795970,9.7700,73.4400,-61.9800,0.6170,7.9883
33692,105.011557,-30.078469,4.1600,11.7700,-33.1600,1.4880,6.5316
81507,249.719566,-60.990555,6.0700,-3.6600,-34.4100,-0.0730,6.2817
43885,134.100402,-53.798999,-0.5400,-6.5600,1.2500,0.1420,8.9667
47958,146.593374,-67.662084,1.4800,1.4100,-1.3700,0.2770,8.4723
29717,93.895949,-19.494448,1.9300,-3.3500,-2.3000,-0.0440,8.0987
18954,60.936770,81.874634,5.8400,59.8700,-77.3400,1.0560,6.8541
71382,218.958030,-46.815829,3.3000,-29.2100,-12.0800,0.9330,6.4637
114685,348.493594,59.820166,2.0400,-3.2600,-0.4700,0.6300,8.5285
39253,120.414869,1.476886,2.3500,4.2400,-8.8300,0.1160,8.9681
72402,222.052941,-56.008833,2.8100,-23.0200,-21.1800,0.1260,7.9527
35421,109.696897,-26.951846,0.9000,-3.2400,3.1900,-0.0950,8.9805
28766,91.123688,-3.071560,1.5200,4.5400,-7.1600,1.0360,8.5511
102749,312.286972,40.915489,5.9300,28.1600,-7.3300,0.5820,7.5792
68667,210.847794,-57.349149,2.7200,-3.1600,-4.2300,1.1110,7.7295
40443,123.866881,-37.372009,3.7800,-12.1500,5.7400,-0.1040,7.5692
47115,144.021241,-64.950053,12.0400,-34.2900,42.8000,0.0920,6.6030
49606,151.879124,-57.549984,5.7100,-6.6500,-6.4200,0.4250,8.1642
92133,281.679608,52.987943,1.5000,10.1300,-3.9900,-0.0960,6.0392
1730,5.464240,57.968237,3.0000,8.6000,-8.3700,0.0560,8.0039
43179,131.932928,-38.941460,4.5400,-10.3700,5.4300,-0.1000,7.1024
43403,132.617707,-14.613250,3.2700,-13.5500,6.3800,0.1810,8.0800
64272,197.589007,-61.472471,0.7200,-4.2000,-0.6700,0.8320,8.6616
97007,295.747024,-35.981967,9.3100,-29.2200,-6.9200,0.9470,7.6402
41827,127.914453,-0.183069,2.8800,2.8200,-1.2800,1.1860,7.9389
84865,260.179032,-38.020613,-0.2900,3.1900,-3.3100,0.0450,7.2809
92071,281.483476,-19.082281,1.3900,0.0600,-8.6000,1.4230,7.6522
51192,156.851907,-57.638788,-0.0100,-6.7100,3.7200,0.4740,4.5134
110931,337.124664,52.865161,4.4400,22.3500,12.5300,1.2260,7.3046
281,0.876232,55.059979,2.8800,3.7200,4.1600,1.6550,7.8326
44927,137.273787,-16.758745,9.7300,-110.2800,-11.8000,0.5910,7.8179
86949,266.506572,-26.972317,2.2300,-2.2200,-3.8400,0.6040,7.2460
52300,160.293299,-48.035592,7.9900,-7.1400,-10.5500,0.4440,8.8534
37147,114.503533,12.801422,-0.7100,-3.2000,-6.3700,0.9600,8.6757
91304,279.365530,-21.496072,3.6300,8.4100,-8.2100,0.3800,8.4267
48296,147.702391,-21.462755,4.2300,-28.3300,1.3000,0.3940,8.2689
73179,224.347414,-59.351238,-0.1200,-4.2400,-3.7900,1.6240,7.9070
93493,285.606572,-35.148733,8.4700,-13.4300,-31.3600,0.4350,8.4530
48906,149.643809,-24.336036,9.3900,-43.7800,23.7600,0.4760,7.9395
87404,267.935739,-45.600742,4.7800,11.1600,-7.9800,0.9490,5.7590
36553,112.786519,11.202916,4.5800,-17.7400,-14.1500,1.2780,5.9067
33191,103.612980,14.625581,3.2900,-8.2000,-8.0200,-0.0780,8.1743
80152,245.405563,-71.874021,8.9800,-31.9900,-27.6000,0.0200,6.7966
3809,12.240965,58.007263,2.3100,-4.5100,-1.0400,1.6730,7.5922
42846,130.969379,-15.062678,2.9400,-20.3000,36.4700,1.0240,7.9297
42790,130.781800,-12.422070,7.4900,-23.4000,-29.4200,0.4060,7.4953
23891,77.012637,73.591505,6.4900,-22.4300,3.9500,0.4000,8.0135
94534,288.592237,-17.902325,4.9000,-8.3000,-42.1000,1.0090,7.6229
75296,230.766106,-51.141225,2.3700,0.7500,3.4900,0.0220,8.8479
33259,103.796998,9.650145,5.6000,-29.1600,6.9700,0.3030,8.0362
77683,237.887972,-30.703192,1.9300,8.3900,-9.3900,0.8930,7.8966
86375,264.746613,-43.146265,18.9700,-231.9000,-168.8600,0.7140,7.0255
53647,164.637721,-39.929612,11.7100,-17.3400,-64.9500,0.6600,8.4748
92120,281.628187,-33.908441,4.3800,2.4300,-16.1100,1.0140,7.3276
75255,230.649537,-47.922179,29.6200,-364.9400,-255.7300,0.6570,7.4955
98761,300.889778,-37.941078,8.0500,64.7100,-85.4400,1.4170,4.2177
39130,120.069695,-13.839208,-0.5700,3.2600,4.4300,1.1600,8.4862
96527,294.363745,-35.240197,4.0500,3.1300,14.9100,0.7440,8.1647
32616,102.078674,-20.012971,3.4400,-7.8000,4.5300,-0.0750,8.5268
77146,236.267680,-56.908876,0.1900,-3.8500,-8.5200,1.2840,7.7541
80178,245.512982,-57.567572,0.7300,-8.4400,-13.5500,0.1010,8.4692
99757,303.605208,35.622315,3.2700,6.7800,-0.4000,-0.0280,8.8397
47563,145.464524,-54.216854,4.0000,-33.6400,16.1900,0.3080,7.7813
73090,224.061745,-44.092127,5.1000,19.0200,-0.1900,0.1580,7.9285
49092,150.299723,-56.096555,3.7600,-27.4500,1.0000,-0.0130,6.5180
98130,299.156396,-31.335167,52.1100,408.0400,32.9800,1.0250,8.0809
98845,301.098298,33.550364,10.3300,19.2900,-29.6700,0.8690,7.1895
48547,148.521318,-27.999039,2.7000,-15.7700,-5.0300,,6.9923
93471,285.539826,8.753294,0.8900,-1.2200,-2.9800,1.1660,8.0691
99760,303.608650,40.329160,2.0200,-3.6400,-5.1000,0.5540,7.3894
5372,17.192459,86.257040,10.4300,80.3400,-11.3600,1.2130,3.7721
1673,5.233507,63.667454,13.2000,2.8600,-11.6700,0.5370,8.6707
35886,110.976951,-23.933437,1.0400,-2.8900,1.4400,0.3630,8.8083
76711,234.967620,-36.435068,9.1000,9.6000,20.5400,0.6270,8.2771
65762,202.231726,-43.737004,3.4300,-20.0200,-3.7300,1.3300,7.5922
51093,156.585642,-48.086410,1.5500,-7.4700,-2.9100,0.9060,8.6288
67299,206.880971,-64.160516,0.0400,-5.1900,-8.9300,1.0090,8.5934
99084,301.732134,38.844167,2.6500,5.1700,-0.0700,0.0500,9.0175
1354,4.237625,61.533170,5.0800,-6.0000,-3.4600,0.8980,5.4278
45270,138.393393,-47.338348,5.8800,-25.0000,13.3500,-0.0510,6.0294
1479,4.603497,83.367545,2.1100,28.4000,5.6200,1.6750,7.5609
103729,315.286095,-3.441459,2.9200,25.9400,-26.6300,1.5160,7.3381
44284,135.287782,-15.391461,2.0400,2.5300,-13.2500,1.1410,7.8072
37912,116.539176,3.687602,2.6800,0.6600,11.0200,1.0740,7.8267
94366,288.101542,36.182271,3.0300,5.8600,9.5900,-0.0270,7.0600
43671,133.460776,-47.520884,12.4900,-5.9700,-23.8500,0.2750,5.2686
52182,159.903555,-57.461278,0.6400,-7.4100,2.8800,-0.0520,8.5571
8690,27.951602,75.589393,9.3700,79.5000,-45.3700,0.4910,6.8208
82716,253.612261,-42.478919,-0.2700,0.5700,-6.3300,0.6260,5.6491
46268,141.501699,-57.257642,3.9900,1.0900,13.8800,1.4060,7.7608
90991,278.412711,-14.853657,15.4200,27.2600,-9.4900,0.0430,5.8058
44316,135.380227,-4.455950,4.9500,-51.5800,13.7400,1.4060,6.1231
96263,293.603495,-27.152477,4.3300,-25.5200,-5.0000,1.0770,7.9366
5341,17.072996,60.136227,6.9400,44.8600,0.1100,0.9270,7.9524
87482,268.112450,-29.553878,7.9800,4.6400,-21.8200,0.2810,8.2481
99248,302.202123,39.798328,1.9600,1.0300,-1.7300,-0.1130,7.3710
81368,249.260947,-38.676290,4.6300,-12.9100,-17.6500,0.0050,7.4603
41987,128.376482,-15.203619,3.1400,-6.6500,2.1600,-0.0070,8.1733
89048,272.631639,65.380739,4.0500,-54.8900,16.6800,1.0420,7.3657
25503,81.807947,44.005419,4.0500,3.7400,-21.0800,1.2500,6.9401
97906,298.442293,45.470406,2.1000,-1.2400,-1.3200,1.1970,7.2567
43060,131.583687,0.646766,5.3800,-8.3900,-18.4500,0.1900,7.0955
77224,236.509831,-62.428931,1.4500,4.6400,6.4000,0.9820,8.2414
95556,291.538052,36.317954,4.9900,4.2200,12.9500,-0.1200,5.3017
40028,122.638853,-30.907875,1.9300,-3.4900,2.4900,-0.0040,8.7886
31785,99.690089,-16.260888,9.8900,4.7600,-5.8200,0.0210,7.1904
99377,302.559109,36.176369,-0.3700,-4.9700,-8.6900,0.0330,8.1657
32981,103.056303,-15.208789,2.8800,6.0700,7.6700,1.0200,8.2145
68998,211.889392,-54.263941,4.0300,-33.2600,-10.1700,1.0400,7.8114
65050,200.008903,-62.526543,4.9200,1.7900,8.8000,1.2870,6.4385
65731,202.114452,-42.795531,2.6600,-64.9200,2.0500,1.0890,8.1335
47318,144.626213,-13.746913,3.1900,-13.1700,-1.8500,0.0770,9.0763
94434,288.306941,-25.906827,1.5400,-2.1100,-9.2100,1.3870,5.2621
115905,352.250824,61.428826,3.9100,25.8800,1.8800,0.1100,8.5360
44568,136.208015,-46.815817,7.0800,-41.8300,36.5300,0.0810,6.9415
6181,19.826700,59.046612,0.1500,-5.4900,-4.1400,0.1290,8.7803
96528,294.365321,40.588747,7.6900,-14.7900,-27.0900,0.5340,8.2980
84678,259.668363,-10.219352,8.2500,-3.8600,-12.8800,0.3460,7.7645
96371,293.901745,40.027328,5.9000,-11.1000,-25.4900,0.3510,7.8633
58332,179.441358,-45.339702,2.1600,-15.4900,5.1400,0.2890,8.8612
47882,146.373872,-29.539510,4.1000,2.0000,59.5100,1.0310,7.5323
46889,143.322172,-57.963389,0.9700,-12.4500,8.6100,0.0190,6.9082
93581,285.888027,-20.128632,1.3400,-1.5900,-8.7600,-0.0040,7.8788
89473,273.881591,56.886731,4.2900,-1.1400,-31.0400,0.0520,7.9046
93218,284.822263,10.140991,0.8400,1.3700,-3.1000,0.2110,6.7526
79669,243.895705,-56.687868,10.9100,5.6200,-12.5000,0.7250,7.6879
72742,223.073348,-43.819011,29.1300,-89.6200,-184.3900,0.9130,8.4135
74750,229.152872,-60.904015,1.7000,-1.5500,-4.0900,-0.0570,5.8501
71877,220.523409,-58.359664,1.2300,-3.2000,-0.4600,0.1560,7.7171
35897,111.005811,1.986989,3.2800,0.9000,-10.2500,0.2370,7.8531
52453,160.842539,-32.137185,3.5900,-19.3400,2.4400,0.0000,7.2604
77433,237.104074,-13.499289,2.1700,-7.2200,-1.0400,1.3530,6.4397
91755,280.658119,55.539561,8.9600,-2.6500,23.3600,-0.0700,5.1381
99116,301.832753,32.798436,1.8300,9.3000,9.8500,0.3500,8.7938
36191,111.789275,7.335385,0.3000,-0.8300,-2.1800,-0.0610,8.9958
93330,285.143235,12.226198,5.3400,1.0000,2.3400,1.1000,8.2196
100438,305.522669,40.985573,0.7500,-1.8000,-6.7900,0.1300,8.3250
49919,152.884142,-61.239407,10.2400,-101.4500,57.9400,0.5550,7.9854
17347,55.688491,69.845525,3.7100,13.8600,-28.3600,0.2000,6.9900
40842,125.013058,-14.612483,10.0400,-90.0200,53.9300,0.4200,8.0047
103550,314.687964,-3.841396,8.2700,-15.8900,14.0100,0.1890,6.9645
32257,101.040619,5.208828,4.4400,2.7700,-41.9400,0.3960,8.4500
40438,123.855021,-52.060554,36.9300,-5.4000,-57.1600,0.5790,6.4685
79622,243.722577,-25.477074,7.0600,-9.7900,-22.0900,0.0270,6.1364
43116,131.706836,1.084804,3.4600,-18.3300,-10.6700,0.2410,8.9937
42509,130.005768,-12.475368,7.7800,-79.8800,0.9300,1.4150,4.4309
74831,229.393467,-49.393342,17.3100,-192.9600,-19.7700,0.5880,7.8192
85408,261.799106,-7.317500,16.1000,-140.2400,-130.5700,0.6340,8.2133
52447,160.824767,-31.759891,6.5400,14.4300,-38.2400,1.0730,6.1692
56760,174.545605,-51.575816,24.3400,-67.1000,-87.1200,0.7710,8.6683
85903,263.312495,-43.228114,5.0500,2.3400,-8.6800,0.2740,8.7668
27435,87.145864,-4.095673,64.2500,62.3900,-230.6500,0.6390,5.7748
84666,259.630666,-38.792938,10.3500,-29.1400,-52.8400,0.5540,8.3094
49751,152.340348,-61.548666,2.4700,-93.6500,77.2700,1.5000,6.3747
39164,120.151829,12.641768,7.5400,7.5500,-5.9700,1.0710,6.2106
35484,109.863262,10.443695,2.6700,-5.9500,-1.3300,0.1080,7.9202
22339,72.160105,58.389491,8.0100,-8.1400,-54.4000,1.0350,7.3082
78601,240.715080,-30.944927,10.4700,-107.0300,-90.9900,0.5500,7.6439
35342,109.511064,-30.937785,3.0400,-3.5000,3.6200,-0.0810,8.1150
49646,152.006791,-68.323690,1.5800,-26.2400,6.2600,1.4380,7.8275
81005,248.144390,-58.933495,7.7900,0.3000,-6.3900,1.0110,8.0365
49819,152.553071,-30.898600,3.5000,19.6600,-25.4300,1.2450,7.2760
70809,217.216131,-47.992171,6.6400,-22.5300,-19.2000,-0.1120,6.5416
85775,262.899127,-30.292935,0.1000,-6.0500,-18.3600,1.3000,7.8380
99383,302.577047,-41.146305,6.3300,25.9900,3.7700,0.5060,8.0880
31976,100.238777,-12.182264,-0.6000,-0.9100,-0.9800,0.0460,6.9974
71742,220.128415,-40.608132,1.0500,-12.6100,-11.8200,0.0820,7.4162
32971,103.009667,-11.204440,30.2600,-57.1300,13.8800,0.7210,7.1943
32086,100.549782,25.468467,2.6900,-6.6700,-13.9100,1.6190,6.7365
45318,138.539361,-21.778632,5.1900,0.9400,13.8700,1.0000,8.5974
30780,97.011849,-21.798135,-0.2200,6.6200,-2.8800,1.5640,7.1450
89440,273.804059,-20.387982,-0.2200,2.8300,-1.9000,-0.0230,6.0574
35923,111.075683,3.177927,6.6000,-17.5600,-7.1600,1.2200,6.8018
85937,263.444868,-50.731067,1.2400,1.3100,-4.4000,-0.0620,7.8943
30426,95.948531,-19.785360,1.3100,-5.4200,7.5500,-0.1260,6.7601
25803,82.671033,44.736269,6.6000,4.6000,-13.8600,1.1070,8.4793
34273,106.572530,17.744383,4.6700,-4.9500,-4.3300,-0.1100,7.3393
78963,241.802737,-27.099543,5.9100,-13.0100,-16.3500,0.4160,8.4614
50555,154.903011,-55.029287,2.1900,-14.7900,4.0300,1.6000,3.9548
63464,195.070616,-48.603725,5.7000,43.7700,-3.3700,0.9720,6.6183
95201,290.507665,39.487520,2.2700,2.5300,8.5500,0.9580,7.4736
40523,124.109810,-3.226029,12.7900,-108.5500,13.0100,0.5830,7.0026
27269,86.693890,-3.260119,10.7700,-9.4900,-2.7500,1.0250,8.1516
23822,76.821051,72.085666,2.2500,-5.8400,-1.5500,1.5900,7.5379
100571,305.914004,46.527883,1.4100,-0.8000,-7.7400,-0.0400,8.5619
35562,110.079456,-29.338612,2.9300,-7.2600,7.9100,0.0720,8.7348
84383,258.773613,-45.878910,7.6800,-24.3300,-50.9900,0.4070,7.4949
32451,101.587933,18.837629,3.3300,6.0000,-14.2100,-0.0600,7.1959
52797,161.909887,-57.467399,1.1800,-11.9400,2.7800,1.6730,5.6411
43176,131.918085,-38.991943,1.2600,-9.9500,5.3400,-0.1610,7.1597
72864,223.398195,-62.356085,3.2400,-7.0000,-2.2800,0.0600,8.7199
50601,155.054874,-23.102486,4.9100,-10.7200,18.7000,0.9580,7.1602
40554,124.219950,-16.237546,-0.5900,-1.2500,1.3300,0.0000,9.1103
43528,132.981585,-40.986559,2.9300,-9.4800,5.7800,-0.1060,6.6299
51623,158.199149,-58.666735,0.2900,-6.5400,2.1600,0.2900,5.9392
77982,238.873221,-68.603029,1.0900,-8.9000,-6.2700,1.1080,4.6980
92917,283.970259,-17.911079,3.6600,5.4300,-14.2700,1.1840,7.9095
39123,120.061524,-35.991424,6.7800,-30.3100,14.2200,0.1470,7.2156
41313,126.441773,-0.412061,4.6400,0.4000,-66.4000,1.0620,6.9323
48943,149.776155,-23.950747,5.1900,-23.2200,5.3000,-0.1010,6.2436
50332,154.166948,-51.204584,4.6600,-39.9200,11.7100,1.4350,5.6553
70903,217.481596,-53.594716,3.4600,-25.6600,-13.1400,1.2120,8.5036
23484,75.710926,66.821485,35.7800,67.5700,-335.1700,0.5090,6.0648
39558,121.253746,10.499963,5.4100,-7.8700,-8.6500,0.8990,6.9841
115542,351.066015,61.588203,0.9600,-1.1500,-1.1700,1.0210,7.9209
50577,154.970785,-57.050332,4.6800,-27.7400,5.7400,0.3670,8.8267
86117,263.988748,-38.472756,3.5900,-0.1000,-2.7900,1.0450,7.4250
43222,132.072940,-49.543616,3.2400,-36.5600,51.0600,1.0720,7.9792
21476,69.172591,41.264723,5.0800,-5.4200,-19.1900,1.1710,3.8008
69459,213.307323,-33.569013,9.4500,-10.8200,-8.1700,0.4460,8.1650
9600,30.868292,51.651633,5.5300,-10.5400,-4.8000,0.0660,7.9590
37699,116.013919,-42.977536,1.5400,-4.0700,18.6100,1.6190,6.5849
64301,197.684434,-64.525677,2.2100,-12.0500,-4.2800,-0.0010,8.4941
47194,144.279025,-21.400260,6.8400,-18.1300,16.6500,0.1040,8.2051
50974,156.179008,-21.528384,6.7000,-17.1000,7.8800,0.2270,8.6056
48222,147.473596,-58.809514,2.5300,-13.8400,6.7500,-0.0890,7.6940
54725,168.061687,-32.433734,4.8200,11.5800,13.2900,1.6830,5.6973
69218,212.566143,-52.883020,11.4400,41.4500,20.9600,0.5420,8.7999
32686,102.283750,8.348918,10.3000,35.1200,-60.9500,0.5630,7.8505
40166,123.052438,-8.536001,5.1300,-7.7100,-21.0800,0.1620,8.3412
94155,287.478123,14.966100,3.7000,-2.0000,-23.8700,0.3370,8.9108
69649,213.819902,-40.298033,2.4300,-13.0000,0.2000,0.1610,9.0493
96566,294.470061,-28.816316,8.4400,3.8500,-44.5800,0.7000,7.9213
38111,117.153851,-0.744397,6.9500,-3.0900,-4.3100,0.9450,8.1264
98229,299.425462,51.298749,1.6000,-1.8500,1.7300,0.0270,8.1785
30333,95.706786,17.574050,3.7600,1.7900,-9.3900,0.0220,7.0080
89068,272.675061,-2.970194,3.5300,4.2800,-8.8200,0.1920,8.2066
56215,172.852574,-41.544915,8.1800,-102.6300,57.2700,1.0000,7.9605
100169,304.776159,-42.286382,4.2600,4.4400,14.5500,0.8880,8.2628
27190,86.455095,50.648656,5.3900,22.7800,-34.3800,0.5240,8.6461
31599,99.194153,-13.321144,4.2400,-2.1600,-24.2500,1.5620,5.3465
86052,263.793310,-28.203733,2.4300,-3.9700,-15.8200,1.3000,7.9896
66379,204.138945,-62.345058,1.0000,-12.4200,-4.0300,0.9130,7.3722
55179,169.463773,-45.505859,6.0100,-26.0300,-16.5300,1.0710,6.8272
1363,4.270104,56.909506,3.5000,-22.1300,-14.9700,0.0530,7.6918
43746,133.659311,-11.377413,0.7300,-9.7500,6.8200,1.6570,5.9514
61008,187.551389,-53.606586,1.7200,-11.5800,-1.5600,0.0590,8.7102
61434,188.827691,-52.415620,0.7500,-25.5800,-8.1700,1.4880,7.7953
78563,240.621329,-26.148050,3.8200,23.5200,-4.0700,1.6010,6.8961
32492,101.712869,-14.425925,5.0800,-3.1400,10.2400,-0.0240,5.3704
48388,147.958375,-62.045482,1.2500,-4.8100,5.4100,0.0080,9.0664
88372,270.679775,60.577353,3.1100,-4.1100,-12.0500,0.9820,8.5043
101415,308.283946,-43.325270,3.0800,3.0600,8.2600,1.3270,7.6643
90595,277.299405,-14.565829,11.1900,3.0700,-3.4800,0.0760,4.7096
38200,117.397311,-33.288942,4.7200,-37.4300,1.7900,1.6170,4.9784
41542,127.069910,-14.588557,17.7900,-104.8100,-162.9800,0.5340,8.2272
96387,293.951290,36.944532,4.4200,3.9200,-1.6900,-0.0800,6.1534
35980,111.224463,1.625244,3.8300,14.6700,-32.9600,1.1430,7.7861
101841,309.571566,42.073679,1.3000,2.4400,-0.5800,1.7210,6.8633
32182,100.787373,17.963117,4.0000,1.4300,-19.7600,0.2300,7.9371
33358,104.068770,17.736944,5.5900,-19.1400,-43.0300,1.0640,6.3754
33532,104.531461,-27.164363,2.2400,-2.5000,4.2600,-0.1860,6.5339
63836,196.247472,-47.396887,9.4300,-32.1100,-16.7100,0.4470,8.9228
69105,212.187530,-59.717088,0.9800,-8.3000,-4.7900,0.1050,8.7303
26829,85.447749,63.294966,14.4100,-6.3300,-220.1100,0.9310,6.7880
2859,9.061807,57.307613,4.5100,4.8700,-16.0900,1.1320,7.2147
17772,57.075255,50.736758,5.4900,-7.5800,-1.9900,0.0280,6.2573
46768,142.981660,-10.370248,9.1000,-101.9300,20.9300,1.1830,5.6859
78772,241.233031,-65.859148,2.5700,-5.4200,-12.8000,-0.0640,7.8042
69606,213.691455,-45.659644,0.5500,-2.3100,-8.1800,1.0130,8.3086
72841,223.335470,-46.973432,3.1300,-17.7800,-11.0200,1.4280,7.8016
87456,268.048751,-30.151665,0.4200,0.0900,-1.1900,2.0930,7.9018
46456,142.119028,-59.149885,2.2600,-10.8700,4.4000,1.2680,6.9524
11133,35.818388,46.139928,7.4200,-13.5300,2.1300,0.1800,7.5851
33995,105.803502,9.023109,11.8700,-42.6000,-79.2600,0.5060,7.0568
42695,130.527117,-52.756223,20.1000,-50.8100,37.7800,0.6610,7.6353
57382,176.470871,-49.949033,4.0500,-27.0700,-0.8600,0.1820,8.2616
65549,201.560127,-46.048047,8.2600,-16.3800,1.0500,1.2000,7.9833
68004,208.889334,-35.834310,11.5200,-196.5200,-94.6600,0.4910,8.3574
97311,296.649813,39.511128,4.5200,2.2500,-10.2500,0.1300,7.5062
104579,317.765700,36.299586,1.1100,0.5700,0.9000,-0.1340,6.6827
62725,192.804285,-64.920847,8.9300,51.6300,-20.5700,0.6000,8.8147
82960,254.296599,-33.259535,4.5000,5.9300,-9.6100,1.6060,4.8519
93479,285.557581,-28.651344,11.8600,-14.9200,-106.6000,0.5730,8.6952
75417,231.130380,-50.934985,4.8200,-35.1300,-41.4100,0.5260,8.8777
89367,273.551069,64.752435,3.1200,-2.0000,18.4400,1.1830,6.9192
37668,115.930751,-41.385891,1.4600,-3.8400,8.1500,-0.0740,8.8802
27224,86.547953,44.783197,2.8000,-5.6400,-10.5100,0.1400,8.0072
23047,74.381813,65.278131,6.2900,17.9200,-35.9800,1.0030,6.3720
54796,168.274778,-63.476650,2.3600,-7.8500,4.7000,0.1700,9.0149
81183,248.727103,-67.311567,5.3300,-19.9800,-26.6200,0.5030,8.0387
96465,294.177142,-24.883726,17.2400,68.7000,-23.1900,-0.0750,4.6955
38805,119.129689,2.322028,4.2500,-9.6900,-2.8200,-0.1080,8.4707
57552,176.942520,-46.601841,15.1300,-17.2700,-73.4400,0.6100,8.5373
88963,272.388698,-10.822513,24.9800,-5.9200,-35.5600,0.7930,8.5979
48801,149.303884,-16.751132,3.3200,-18.0100,-7.5500,0.3640,8.6865
98902,301.259526,52.289053,2.3400,-4.3000,-10.4000,1.6510,7.8748
