# Hipparcos bright-star supplement — generated by hipparcos-gaia-match
# Position propagated from Hipparcos epoch (J1991.25) to ref_epoch J2015.00 via Hipparcos PM.
# fitted_g_mag uses G ≈ +0.3780 +0.9685*Hp -0.5216*(B-V) when B-V is present,
# else the fallback G ≈ +0.1472 +0.9499*Hp.
hip,ra,dec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,b_v,fitted_g_mag
11074,35.637603,-0.505265,5.7500,-8.3300,-17.2500,0.5230,7.7756
84959,260.466430,-77.193234,4.4500,-0.5900,1.3100,1.6680,6.5392
59826,184.025779,-40.962721,3.7200,11.6200,-17.1000,0.5860,8.7790
58952,181.315699,76.905349,9.8000,147.2200,-92.3600,1.0290,5.4391
25918,82.973425,-76.339765,32.4300,143.2000,287.7500,1.1300,4.8054
45509,139.113075,-38.660014,3.1300,-24.0500,30.7700,1.3900,7.9045
117676,357.976236,-28.326850,2.6700,23.7300,-3.7600,1.4000,7.5312
100422,305.450234,-40.755574,3.3300,0.3400,6.0800,1.6200,6.3512
41,0.116584,54.302235,3.4200,1.7800,-0.4700,0.0260,8.7903
51090,156.576990,-6.427259,5.2700,3.7600,-9.0700,0.0690,7.1214
106266,322.863267,47.262506,3.8800,-1.1700,6.8400,0.2730,8.3225
55056,169.064023,-20.690091,3.8600,-33.2300,-9.9700,1.0750,7.2456
25011,80.330438,4.011898,2.6200,-1.6200,-12.1800,-0.0890,6.7099
1440,4.484753,-25.916762,4.7200,-14.5400,-19.9300,0.9950,7.7716
42183,129.009237,-44.396204,0.9200,-9.7700,7.7100,-0.0060,9.0007
39710,121.753801,-29.404415,39.0800,339.5900,-354.6900,0.6000,6.6508
51849,158.896954,-57.557637,2.3700,-15.4300,-0.1600,1.6040,3.8511
90016,275.512623,-22.921734,3.4700,0.7500,-11.2800,0.0340,7.4302
15737,50.688287,20.742007,10.2300,-49.2200,-14.8800,1.2310,4.6752
94054,287.218461,-55.720907,8.0400,58.4500,-115.6200,1.1010,6.0408
101350,308.106570,48.216502,1.9100,-8.8000,5.7600,-0.0750,7.1772
81636,250.151043,-54.136680,-1.0100,-2.2900,-1.5600,-0.0340,8.0371
37477,115.395754,-33.740434,2.7200,-2.9600,3.3300,-0.0750,7.8261
113820,345.736134,57.317109,3.6400,18.2900,-9.8100,1.2980,7.7394
43691,133.491099,-26.515608,0.9600,-18.0400,17.0400,0.9000,7.8598
7314,23.547939,36.190143,3.6200,-0.9700,-2.7800,0.2460,7.9685
61867,190.179442,-19.727933,11.0300,-93.9400,-6.7800,0.4050,7.9050
68077,209.077971,-70.805731,11.3000,-118.0900,-37.7800,0.5010,8.1164
85220,261.207784,-53.651885,3.8900,10.4100,-20.3100,1.0930,8.0885
109543,332.840136,39.711412,3.3000,-14.1000,-35.4000,1.5970,6.5762
46579,142.478959,-61.573814,7.6400,-19.7300,11.9400,0.4000,8.7986
38071,117.022027,-39.562639,1.6100,-5.1500,25.2500,1.2860,8.2687
2450,7.794037,56.001379,1.1000,1.3900,-3.6800,0.0400,8.9089
17781,57.093994,42.881000,2.7000,-2.2900,-11.4900,0.0020,7.5341
13202,42.475977,-27.941889,5.8800,46.5500,22.1900,0.0130,5.5914
114449,347.677760,17.594258,6.4500,24.3700,-27.2800,1.3300,5.1853
50023,153.192407,-44.008754,3.6800,-29.7300,13.1500,1.3800,7.2318
74014,226.881842,15.680573,12.4800,-22.0700,-45.7100,0.7000,8.6808
23788,76.677602,53.503161,2.5800,-0.8900,-8.6600,0.1280,8.6983
1729,5.462447,-22.643230,7.0400,-33.4200,-58.1900,0.5330,8.2740
80394,246.148740,-45.851333,6.6200,28.6900,-36.6500,1.2070,7.1477
33766,105.188255,-71.395996,11.1900,-58.2200,54.7900,0.5290,7.9856
58720,180.656594,-69.192317,10.5700,-39.0500,-6.8900,-0.0800,6.1241
34447,107.112940,-58.372396,3.1600,-7.8400,12.3000,0.0950,8.0860
78120,239.271743,-16.034548,3.9600,9.5700,-33.4400,1.7690,5.7795
51976,159.301193,-45.481040,2.8100,-23.3900,9.0900,0.9500,7.3786
15357,49.511553,-28.797142,16.1400,155.3700,-16.1200,0.3370,5.9454
5412,17.300043,80.011413,6.9700,-30.9700,-39.9600,0.9220,5.9404
71633,219.769464,-54.345035,5.1900,-11.2200,-15.3300,0.3510,8.3012
106422,323.336022,33.802367,3.6800,-10.1400,4.2900,1.3070,7.0277
46554,142.405232,-50.603663,7.3600,-20.2600,15.0200,0.3860,7.0626
18793,60.395060,38.665440,3.5000,-5.3300,-7.8700,1.2740,7.2096
98568,300.320396,-76.643350,4.5900,7.9000,-35.1900,0.1700,8.5699
56743,174.515710,-65.655888,2.3500,-10.7700,-3.0400,0.1000,7.4926
26712,85.149589,31.358160,6.4900,-5.0000,-8.8700,0.0370,6.2084
27938,88.682116,-11.774074,4.3700,75.5700,28.2500,1.5230,5.0265
45846,140.205782,0.879586,1.1000,-16.0600,-1.2000,0.0720,8.4564
33330,103.978179,-31.790152,2.3000,-8.1700,6.6700,-0.1550,6.6184
59582,183.278716,-70.783090,3.7000,-10.7500,-2.6000,0.0920,8.7074
76628,234.727702,-19.302205,9.6000,84.2000,-75.2300,0.8830,5.1085
10793,34.737504,28.642674,9.3100,6.7200,-0.0400,0.0370,5.4820
105147,319.501212,30.323992,2.2800,0.4600,-4.8800,-0.1030,8.3636
51586,158.055908,-59.848737,-0.1300,-5.8700,4.2300,0.8370,8.2510
33751,105.162951,-36.035744,4.3300,0.4400,-12.3100,0.3780,8.0740
103348,314.078080,42.768645,12.8500,-35.9000,-18.0500,1.1170,6.2649
6263,20.082556,2.487633,2.1300,-14.3700,-11.3800,1.5190,8.0309
36823,113.581973,-46.760262,5.1600,10.4500,-21.1100,1.3330,7.6049
71327,218.794534,-46.462000,3.5800,-12.8200,-7.8900,-0.0100,7.0561
93309,285.079434,40.683935,3.6600,1.8100,-15.4400,1.4630,5.9391
100365,305.314543,15.104233,8.2300,7.7500,-12.7600,0.0310,6.7442
90197,276.071883,-49.852530,1.1600,-3.1700,-3.7800,0.1070,8.3897
19012,61.098005,38.796279,14.4400,19.1400,-61.9800,0.2620,7.5147
62981,193.574592,-70.036777,3.4500,4.9200,0.9000,1.2670,6.3803
70436,216.134593,-61.389444,0.3900,-6.4500,-4.4400,0.2440,7.6887
98371,299.787886,27.512665,4.0500,8.7100,6.4800,1.2850,6.3419
40016,122.585618,-49.237325,2.0000,-10.0100,5.2400,-0.1400,6.7075
112078,340.525397,-5.102190,2.4400,68.8200,-53.2600,1.5690,5.6417
98263,299.497159,27.233317,0.9700,-0.2800,-11.7000,-0.0190,8.1164
1157,3.614603,50.302367,2.6500,11.7100,-3.7600,-0.0150,8.4340
89246,273.177507,41.146656,6.8500,-10.1000,-43.9900,1.0380,5.9962
8092,25.969056,-7.479550,3.7700,-14.4600,-45.0800,0.0480,7.8394
19983,64.283934,57.860146,12.3800,24.1600,-50.0600,1.1080,5.3398
81044,248.293722,-51.455525,13.0300,-24.3200,-52.8300,0.5890,8.5257
80645,246.989437,-64.057833,24.7500,52.7100,26.0800,0.3830,5.2918
44237,135.137022,-12.140807,13.8000,-33.8700,-27.0300,0.3320,7.3523
98325,299.658417,30.983655,5.9900,33.2300,-2.6000,-0.0600,5.7457
68101,209.136969,-54.705606,26.2400,-41.3100,-225.9200,0.7800,5.7821
23453,75.619578,41.075748,4.1400,8.8800,-21.4300,1.1540,3.3498
17457,56.127141,-1.163113,4.9900,3.6200,-5.2600,-0.0880,5.4988
41918,128.194970,-33.558929,1.4000,-3.2800,12.2000,0.9400,7.7131
50993,156.246982,-58.576277,10.9800,-74.0900,6.1200,0.3150,5.9568
83007,254.426310,24.381176,6.7200,6.4800,-20.0800,1.0890,5.9599
83571,256.197655,29.674971,3.3800,3.1900,-12.2900,1.3350,7.4392
48532,148.479645,-33.234920,6.9500,-51.9300,20.7900,0.3150,7.6904
35939,111.130326,-43.464342,2.2700,-10.8000,17.6900,0.7600,7.7101
56985,175.220257,-55.098452,0.9900,-20.5100,4.2400,1.4190,7.1533
6687,21.468439,-3.927500,9.8800,60.7200,-26.3200,1.3480,5.9701
4862,15.626330,79.403251,1.1700,-1.4400,-9.3400,0.2820,8.3371
81399,249.372967,-52.200034,1.6300,-0.9100,-3.8900,0.6530,8.6472
97321,296.672917,44.348511,23.3600,133.8600,-2.2600,0.5910,6.9169
84489,259.089438,-35.751724,31.0300,-111.0800,-342.4700,0.4790,6.0262
117262,356.645874,-12.758368,12.1200,105.5600,-101.6500,0.6810,8.2356
72403,222.054368,-66.439090,2.7800,-4.9500,-9.8500,-0.0220,7.8178
99498,302.886651,33.976326,15.0600,-31.6400,41.6400,0.5010,7.6225
91707,280.533695,34.746292,2.4700,-0.1700,-3.6600,-0.1160,6.7240
69498,213.424899,4.296364,8.5300,-16.4600,-58.1800,0.5440,8.0843
93187,284.719335,69.531341,5.1900,4.5900,11.7200,-0.1690,6.7807
97951,298.611648,37.849481,9.7000,21.1400,-28.4600,0.7500,8.2286
99676,303.413352,46.711873,1.9000,3.5300,2.6700,-0.1330,7.2365
25549,81.930342,34.532401,1.7200,-1.1400,-2.2000,0.3200,8.0074
7119,22.935543,22.741178,2.1700,47.4200,-15.8800,1.0380,7.8169
50781,155.539537,-21.276060,4.5200,-0.6800,3.4200,0.0850,8.1687
107272,325.922071,58.239789,0.6000,-1.8200,-3.5100,0.1700,8.7636
35550,110.030656,21.982288,55.4500,-18.7200,-7.7600,0.3740,3.5726
94035,287.172919,-60.491490,3.0200,-5.4900,-11.4500,0.0260,8.8387
29728,93.917401,6.066093,4.3900,-0.7900,-17.3800,-0.1240,6.3214
66507,204.494447,-66.230528,4.2000,2.5900,-3.9500,0.3360,8.4639
54202,166.331659,-52.385888,1.4500,19.1300,10.2200,1.0510,8.4493
22783,73.512552,66.342709,0.4700,0.4900,7.3100,-0.0080,4.5079
78260,239.686303,30.004674,3.1700,-18.5800,7.7300,1.5450,6.7099
3060,9.709604,-18.868142,7.0700,1.8100,-17.4300,0.5840,8.1215
41716,127.600022,-36.719978,1.4700,-6.4400,4.6000,-0.0850,8.6448
20161,64.819937,-44.268072,14.1000,63.1400,-36.6300,1.0660,4.9840
73858,226.418190,20.393199,3.4600,-9.7500,6.8200,0.3170,8.4835
98424,299.974139,52.149865,2.4500,4.0200,7.4700,1.4080,6.5392
82324,252.313354,29.965035,3.4000,-62.6400,78.0200,1.2110,6.1287
34301,106.669848,-11.294006,1.1500,-3.2700,1.9600,0.0330,5.6003
71296,218.713539,-38.604318,13.7800,-12.0700,-33.4300,0.8020,8.4436
44040,134.524355,-3.128827,2.4800,-4.1700,-28.6600,0.1460,8.5534
85403,261.779346,-71.927235,2.8000,-3.8000,-12.0400,1.0460,7.8805
91135,278.848926,-19.268583,6.3700,32.6000,-11.6900,1.7700,6.0114
90065,275.696743,-42.601265,2.5700,-13.0300,2.4400,1.5380,7.3043
92853,283.813326,30.779929,5.2900,-4.8700,-16.3900,1.0940,7.6424
97091,295.983229,27.135384,0.7500,0.7300,-3.3500,1.0150,5.9210
102295,310.911882,19.727926,5.1700,28.7600,-12.1100,0.6570,7.6379
34273,106.572531,17.744384,4.6700,-4.9500,-4.3300,-0.1100,7.3988
26627,84.893951,9.848406,2.7400,1.4500,-15.6100,1.2280,6.7493
21192,68.156547,-3.209610,7.6100,17.9700,-16.6900,-0.1170,6.0175
52079,159.627747,-70.309790,2.6600,-12.4800,8.6900,-0.0610,7.8381
2695,8.545255,10.298549,7.0500,64.5300,-156.4400,0.9490,6.4300
75130,230.288604,-69.988041,2.0500,8.5200,12.0900,1.4100,7.1677
292,0.908917,70.306021,2.9200,10.7400,-1.8600,-0.0190,8.2423
46469,142.161416,-25.433653,5.8900,-18.9300,-23.1200,0.2280,7.1547
5364,17.148378,-10.182841,27.7300,215.8100,-138.3300,1.1610,3.1234
70148,215.296985,-64.373387,0.3300,-7.7100,-6.2400,0.1370,8.9164
90163,275.988710,38.739267,3.8000,7.7900,13.6400,1.4290,5.8406
39623,121.451937,-45.995939,1.8700,-6.2300,7.2100,-0.0850,8.4705
42698,130.531441,-48.244635,2.4300,-5.6900,6.0900,-0.0730,8.3964
21636,69.712566,82.486368,1.5100,-1.1000,0.1300,1.6340,7.5351
92866,283.848199,-37.386605,7.6900,7.6200,-0.5500,1.1220,6.0686
113415,344.538654,-17.693405,5.5900,-18.6100,-18.8500,0.2020,8.1561
97329,296.714215,29.535065,1.4400,-0.4300,-1.3700,-0.0500,8.3360
63170,194.140472,-64.360915,1.1400,-9.0600,-7.3300,0.6870,7.1284
63071,193.843524,69.887309,12.6600,-15.8800,-25.0400,0.8530,8.5526
111666,339.316934,51.015438,0.5900,-1.8300,-2.0300,0.1010,8.7415
64892,199.521086,-44.055457,9.0600,-31.1900,-18.6200,-0.0180,6.9731
57067,175.479144,-63.795374,2.7300,-18.9300,0.3500,-0.0090,8.1403
98311,299.634397,27.509338,0.1400,-2.4300,-23.7400,1.5170,7.4702
93152,284.624471,-35.888962,6.6700,-59.1000,-8.4500,0.5920,8.6597
115880,352.168460,39.619001,13.6300,124.7500,-6.4200,0.5000,7.5455
86177,264.150254,-47.129811,2.9900,-7.0100,-22.3200,0.3150,8.7461
77661,237.816043,20.977994,8.2600,-54.7000,17.9900,1.5340,4.1685
48996,149.939599,-59.273932,1.4900,-11.4500,6.6800,0.0070,8.7711
98767,300.909141,29.894622,62.9200,683.3200,-524.0600,0.7490,5.5368
36056,111.466504,48.547651,5.2200,-2.7600,-27.5000,-0.0470,6.9592
72583,222.626204,-67.497625,3.4000,-2.9200,-1.2400,0.4100,7.3987
29196,92.385123,22.190241,0.5300,-6.9900,-4.9700,1.6260,5.2730
91494,279.896319,-43.186054,3.9900,-31.4700,-42.2200,1.6540,4.7645
39690,121.668050,-45.265970,2.6300,-5.2800,11.0000,1.4880,4.4830
108917,330.949810,64.628343,32.0700,214.4600,89.2900,0.3790,4.3061
53394,163.821445,-60.516652,10.6600,-36.0900,84.3000,1.0650,5.5656
116757,354.944263,70.783704,3.0100,17.7300,0.9800,1.1590,7.5117
11620,37.473214,-50.732906,4.7800,32.2000,-2.6500,0.5650,8.2670
46952,143.555793,36.397462,18.5200,6.8200,-22.8900,0.9140,4.2982
45993,140.702802,-69.220145,1.9300,-4.9800,6.4600,0.0490,8.2553
70856,217.341162,-62.058003,3.3800,-13.8700,-10.0200,0.1260,8.6122
51866,158.955431,-58.224272,0.6800,-7.5200,2.7900,0.0090,6.6878
61193,188.081814,-78.194147,3.0100,-18.4300,-5.0800,0.0600,7.8815
33435,104.288033,5.102336,1.8300,-0.7200,0.3900,-0.0270,9.0116
13099,42.103604,48.044124,2.9400,-5.4600,-3.9100,0.0470,8.9343
6514,20.919664,37.714861,15.4300,81.7700,-19.6400,0.2760,5.6576
41774,127.774665,-39.060942,1.0600,-8.0000,5.0900,-0.0580,7.4976
81710,250.346126,-68.296172,4.7400,-14.0600,-11.7900,-0.0780,6.1231
32392,101.427120,-66.342496,2.1300,-3.2900,16.3300,1.5690,8.1501
109688,333.287370,41.790260,2.9500,32.0900,28.1100,1.2990,7.6227
810,2.496477,-25.874661,6.1400,49.0400,11.4900,0.1390,7.7241
103851,315.646734,-9.995563,2.5000,-8.6700,13.9500,1.5210,5.9282
35287,109.357140,-39.024739,2.5200,-11.6100,6.7200,-0.0890,7.5719
81079,248.399691,-53.200430,8.1700,0.8600,-49.8400,0.8830,6.2998
34207,106.394464,14.473080,3.5100,-7.2300,-7.7000,-0.1120,7.2739
39610,121.415982,-29.991945,3.1000,-8.0700,7.1900,0.0000,8.3390
5541,17.767280,16.777157,2.8600,-10.2100,-16.5800,1.2200,7.6736
89908,275.189216,71.337963,11.2800,-5.9100,35.7900,-0.0930,4.5135
28802,91.212276,16.659798,3.3200,-1.5300,-3.8000,-0.1100,7.9896
96612,294.625826,25.978735,3.0500,6.1000,0.4300,0.2460,7.9588
81042,248.286619,-75.949754,4.2200,29.2000,27.2800,0.2640,7.6783
43822,133.873403,-7.971263,10.2400,7.7100,-26.3400,0.2200,6.1420
80620,246.931064,-7.598568,6.4300,-0.9500,-153.4100,1.7210,4.5552
75562,231.553535,12.940755,2.2800,-3.1500,-2.2200,0.8900,7.9038
84924,260.330034,-51.123056,25.6400,-113.6900,-53.4000,0.6270,7.5955
28036,88.929948,-38.104476,18.4500,20.6100,9.9000,0.4920,7.3463
97433,297.044123,70.268093,22.4000,80.1800,39.0200,0.8880,3.6338
33347,104.034259,-17.054234,1.0600,-2.4600,1.9100,-0.0630,4.6335
65518,201.450606,44.493815,20.4000,10.6300,-23.7000,0.7210,8.0016
48636,148.759415,-12.467293,11.0900,39.6300,37.9300,0.4150,7.5898
18337,58.814718,-38.759250,4.1800,-6.1900,-1.7400,-0.0290,6.9885
84117,257.957666,-41.998177,7.6200,-15.8200,-33.5500,0.4680,8.7922
49181,150.564862,-52.819474,1.7900,-9.3700,4.7600,1.2040,8.2436
33761,105.179941,-61.141719,3.4600,-4.1900,19.5500,0.0300,7.8584
97647,297.687754,20.211475,6.1600,-11.1300,11.5900,0.1560,6.7952
116687,354.704574,62.134948,0.7200,-3.5500,-3.2800,0.5170,6.4907
10403,33.509734,47.483991,24.0700,-82.1300,-60.1000,0.4060,6.0256
15135,48.781319,73.868021,4.1800,-7.4700,-29.8000,1.4650,5.9768
86374,264.741126,2.658409,7.9900,-2.9600,-0.5200,0.4130,7.6296
14118,45.520757,48.443637,2.5800,-2.2700,-15.8300,0.3100,8.6131
38894,119.397109,-38.924796,2.6200,-21.4600,7.7300,0.8850,8.0226
26561,84.719283,2.861770,1.2000,-4.8800,-0.8300,-0.0810,8.0713
18217,58.431027,57.974750,19.1400,85.0800,-93.8100,0.1820,5.9003
23996,77.374324,14.355883,1.3700,7.1300,-13.5200,1.7690,7.2322
85243,261.282495,-61.780663,3.6900,3.3000,5.3000,0.4070,8.5528
40367,123.624637,-38.508642,3.2900,-15.3100,24.4000,0.1320,7.9118
38165,117.309548,-40.701041,2.8400,-9.5200,5.3800,-0.1510,6.7810
29847,94.272547,-6.119069,2.7700,-2.1000,4.0800,-0.0520,8.2499
19799,63.650948,10.011350,6.8800,-6.5700,-13.4400,-0.0850,5.4778
65550,201.569357,46.027972,9.1300,30.1700,-19.9800,0.9850,5.5589
62572,192.305883,83.412974,10.7500,-28.1500,17.5500,0.0330,5.5712
14724,47.546613,68.362878,2.4000,13.3300,-10.8500,0.3660,8.8454
48906,149.643822,-24.336042,9.3900,-43.7800,23.7600,0.4760,7.9164
43257,132.178707,-39.233668,8.8000,-33.4300,48.9500,0.2750,7.1592
27820,88.302554,11.813774,16.5300,12.7100,-108.4400,0.5060,7.0775
81937,251.067272,-58.569053,9.6500,15.7600,-65.0500,0.5210,7.7670
54060,165.926196,-51.352576,12.8500,-207.6900,19.2500,0.3280,6.7345
29807,94.138067,-35.140154,17.8300,0.3900,87.5800,0.9780,4.1002
51534,157.889757,-45.995990,9.0000,-42.4600,9.8300,0.3640,8.5171
94863,289.553205,-38.384959,24.0000,99.5300,-93.0000,0.8090,8.1494
72777,223.151941,-61.568681,2.7900,-7.2800,-8.5500,0.0150,8.3021
50427,154.444159,-66.172317,1.3100,-9.6900,5.1800,0.0280,8.7699
53109,162.984106,-58.415447,0.9200,-6.9400,2.3600,0.4230,6.8206
79143,242.303519,-71.071245,37.3000,-199.7500,-393.1600,0.7140,7.0077
53462,164.049117,-48.091044,0.5300,-5.7800,1.4100,1.2190,7.1027
94086,287.305176,-41.264543,4.0300,-5.3900,-37.1300,1.5960,7.3418
47381,144.801360,-54.053336,2.9400,-8.6700,-0.0800,0.9600,8.4677
85528,262.178494,-60.406150,2.4200,-12.2800,-20.2200,1.6130,7.6816
87044,266.783574,17.696967,8.8600,11.0700,-11.1900,0.0360,5.7924
111877,339.920399,47.059089,2.7800,-4.3100,-22.8700,1.6250,7.4042
116015,352.590774,6.425281,2.8000,-16.3400,-11.0700,0.1870,8.5223
75384,231.067326,24.043964,2.0500,3.5900,10.2100,1.0500,8.5273
31206,98.198714,-17.710184,7.4500,-3.8300,-19.9800,0.1080,7.7693
21248,68.376754,-29.767623,26.2200,-114.3500,-271.5600,0.9720,4.2195
17847,57.290675,24.053229,8.5700,17.7700,-44.7000,-0.0700,3.9204
34900,108.310372,18.921298,2.0900,8.3400,-11.7600,-0.0180,8.0966
40291,123.421311,-33.569487,8.6500,33.7600,9.9600,1.1410,5.9618
89968,275.345766,-18.860026,2.5200,-2.7600,-6.4800,0.6700,5.6070
5175,16.546707,32.181387,5.6000,7.3800,-23.5300,1.3080,5.7778
84586,259.356038,-66.951603,31.8300,-21.8400,-136.4700,0.7980,6.6153
98497,300.157025,29.888560,2.7700,-0.7300,-3.8300,0.0900,8.3114
48375,147.921868,-11.340673,3.1500,31.7000,-39.8200,1.6100,5.8140
19525,62.745913,33.586755,5.9500,-1.5200,-8.9100,1.4120,5.2103
13766,44.294184,-0.574490,6.6400,-8.8000,12.7800,0.9080,6.8388
35470,109.830702,-73.919331,0.5800,-0.2200,18.4400,0.8540,8.3197
691,2.126372,52.336551,14.4300,79.7200,22.3200,0.3580,7.7261
54882,168.563360,48.758697,7.9900,-40.4300,-15.7200,0.4010,8.4881
112864,342.845136,61.696915,14.3400,97.1400,41.9500,0.7750,5.4070
57916,178.184908,-52.993913,1.4800,4.2000,3.2400,0.4010,8.5753
11569,37.266138,67.402628,23.0400,-27.9200,37.0600,0.1530,4.6176
52274,160.221008,-57.935585,0.0400,-6.0900,2.3800,0.9470,6.5666
108426,329.466304,61.018847,1.3800,-5.7800,-3.7300,0.8470,7.5388
63990,196.697808,-59.444104,8.4800,-19.5500,-21.7000,0.2880,7.8788
56797,174.658178,-72.368835,11.1500,6.6600,-33.1000,0.1930,7.0858
17905,57.436376,51.196232,0.5500,-1.6700,-3.6800,0.3700,8.8627
5538,17.754888,-11.383628,6.8600,17.9000,-11.6900,0.6120,8.0004
84445,258.963892,-30.210920,8.8100,-14.4300,-45.2700,-0.0270,6.3967
85391,261.730362,-25.943574,7.7100,-9.6700,-26.7900,-0.0550,6.6244
52254,160.147871,-78.492540,2.1400,-9.3600,-4.5300,1.4640,8.2727
97796,298.090687,18.671831,0.2300,-0.1700,-10.4500,-0.0310,6.4375
38925,119.478499,-40.784337,5.6900,23.3200,3.6100,0.9790,6.1238
72670,222.874879,-77.176012,3.6300,-14.2700,-9.9900,-0.0240,6.6276
63007,193.662988,-59.146763,9.0600,-33.3500,-14.7500,-0.1530,4.9322
58062,178.622415,-67.456766,8.7400,40.6500,-38.4000,0.4930,8.7791
28677,90.825417,42.911011,12.4700,104.9900,-132.7800,0.9790,5.7558
50181,153.653989,-67.142416,8.8100,-27.1000,33.6700,0.4710,7.7156
67455,207.358226,-44.211343,1.4900,0.9000,-0.5400,-0.0040,8.1861
109273,332.068391,72.768480,1.6800,-9.8500,-8.6300,1.8970,6.2551
50511,154.746124,-55.336394,2.1500,-12.4400,9.0300,0.9410,8.1387
73238,224.521723,-17.364193,7.1600,-49.1900,3.0800,1.2530,6.1552
113531,344.898611,-13.070902,4.9700,-6.4900,-1.5800,1.4590,5.5441
70041,214.978194,67.782514,7.7700,-36.4600,4.6100,0.0200,7.0986
69161,212.360108,69.590500,5.2700,-27.2200,13.5100,-0.0300,7.4927
16870,54.273683,-40.274605,14.8800,2.7700,-14.2300,1.0230,4.2704
23983,77.332110,9.829546,18.5400,63.5400,-7.8700,0.2490,5.5070
97150,296.203061,29.264679,0.5100,0.2800,-3.0500,0.6500,6.7893
76637,234.755218,-78.235376,6.4400,-29.5200,-47.8600,0.1780,7.0549
41400,126.683007,12.654183,3.1000,-17.3700,-103.0100,1.6080,4.9241
98493,300.142014,50.656197,2.0500,-11.4200,-22.9000,1.2150,7.7246
44820,137.006411,-2.476310,5.5100,-1.7000,-29.7100,0.8680,6.7918
80557,246.707629,-48.044374,5.2600,-7.2500,-12.1800,-0.0350,7.3694
97142,296.159073,34.414178,3.9300,3.6400,3.3500,1.5210,5.7733
44837,137.033440,-60.748641,3.3800,-9.2000,1.7700,-0.0100,8.5282
39684,121.650365,-63.515685,6.3900,-29.0500,54.6100,0.9780,6.3180
53796,165.094787,-56.702721,0.9300,-9.9400,3.8200,-0.0830,8.4210
50881,155.846151,-61.717106,3.4500,-6.8100,-6.5500,1.0500,7.8010
53389,163.803538,77.087593,3.0900,-38.4700,5.9300,1.5320,6.1743
5993,19.271168,44.901824,5.5300,11.7500,-40.3200,1.5900,5.4661
29765,94.021390,0.876035,2.6500,-3.2300,-1.4600,-0.0040,8.1570
38258,117.566494,-64.143854,1.3200,0.8700,7.6000,0.0270,8.9835
38200,117.397323,-33.288942,4.7200,-37.4300,1.7900,1.6170,4.9678
114921,349.165816,-44.489207,11.3200,3.4400,-9.8800,1.0530,5.5622
41621,127.281486,-44.160382,2.0400,-7.3900,7.5000,-0.1600,6.0981
5301,16.953567,-8.233628,18.1800,191.7100,18.7500,0.6620,8.2164
82384,252.515267,-15.426128,13.8100,1.0500,25.2100,0.5990,8.6076
98696,300.693472,21.854409,0.8600,5.0600,-3.8400,-0.0360,8.4255
7733,24.902256,28.111631,29.4100,500.7300,144.9100,0.7330,7.4918
50450,154.521183,-6.422948,6.8700,-31.9900,9.3800,0.1380,8.7319
72170,221.430864,4.544768,5.1500,-28.8200,-9.5900,0.5270,8.3256
48869,149.503940,-66.562480,2.8000,-8.5200,0.0400,1.4500,7.9313
47359,144.741871,-49.060928,4.2100,-42.8000,18.9800,0.0600,7.7459
76922,235.593558,-49.780648,7.8700,-28.5100,-3.2100,0.4360,8.4796
97276,296.556892,25.166927,4.0600,6.5000,-17.7800,1.0020,7.6420
28803,91.222782,-44.915200,2.5500,-5.2800,-0.6900,1.4760,7.3948
5539,17.757472,-18.804955,7.1200,75.7900,-11.1700,1.4960,6.5224
32821,102.627667,-80.135756,2.2500,-5.2500,-6.7600,1.3620,7.9288
110619,336.149923,-1.186518,4.5900,113.2400,37.6900,1.0050,6.3814
58180,178.987017,-77.008407,21.3000,-44.7200,0.8900,0.7050,8.3296
101079,307.359755,9.897782,1.3400,-13.4300,-12.3100,1.5110,6.5727
42849,130.970943,-59.587303,3.8000,-13.4400,5.7400,0.0320,8.2835
99372,302.548612,36.191328,1.7900,1.8600,-1.2600,0.0010,8.7355
62658,192.582615,-58.054010,0.6700,-4.2100,-0.1500,0.4670,7.6886
76648,234.777475,-72.297719,4.3800,-19.4000,-15.0500,0.0600,7.4941
36576,112.850200,-64.372074,10.4300,-8.6200,52.3800,0.4610,7.4980
107766,327.474716,-27.403975,7.9500,29.9600,-10.6800,0.0460,7.2496
31866,99.923372,-65.274338,2.8800,0.6900,15.2900,-0.0570,8.3881
34109,106.087026,-39.919722,4.0100,-8.0100,19.4700,0.5170,8.2921
55909,171.895978,-55.904003,10.5300,-172.4500,24.5900,0.4970,8.5156
67239,206.680428,25.701988,11.9700,-18.3400,-59.4600,0.5230,5.8871
41182,126.057603,-60.649377,0.0800,-8.3000,16.1200,0.9890,8.5688
50695,155.284407,-58.483802,2.9700,-6.9700,5.3800,0.8720,6.9447
102833,312.496418,5.544564,6.5800,43.1600,1.0200,0.9860,5.8683
102240,310.758193,52.296176,12.7100,-23.9300,163.6500,0.5520,7.5959
38936,119.503665,-49.020003,3.3200,-6.9000,8.7700,-0.0380,8.9011
95629,291.764987,34.860845,2.9300,2.7500,7.1800,1.4580,7.1330
34402,106.988392,40.782404,5.9200,6.0900,-35.3800,0.1870,8.3189
9500,30.554582,36.716757,16.2900,138.5000,-55.4900,0.8300,7.9060
9149,29.471986,-65.424727,6.0900,-24.5900,-6.5000,0.9060,6.0650
45171,138.077588,-11.078914,5.2300,-2.4500,1.9000,0.2570,7.9144
